"string","num","next_word","nchar"
"bill",22,"said",4
"birthday",22,"card",8
"birthday",22,"parties",8
"bit",22,"less",3
"bitch",22,"im",5
"black",22,"guy",5
"black",22,"hair",5
"black",22,"swan",5
"blamed",22,"on",6
"blast",22,"from",5
"blast",22,"of",5
"blessed",22,"by",7
"blessing",22,"and",8
"blew",22,"it",4
"blew",22,"the",4
"blind",22,"eye",5
"block",22,"a",5
"blog",22,"by",4
"blog",22,"here",4
"blogging",22,"i",8
"blown",22,"up",5
"blue",22,"cross",4
"blue",22,"the",4
"board",22,"which",5
"body",22,"on",4
"body",22,"weight",4
"body",22,"will",4
"bon",22,"iver",3
"book",22,"sale",4
"book",22,"they",4
"booker",22,"t",6
"books",22,"we",5
"books",22,"will",5
"born",22,"a",4
"born",22,"i",4
"boston",22,"college",6
"both",22,"be",4
"both",22,"games",4
"both",22,"hands",4
"both",22,"he",4
"bowl",22,"is",4
"bowling",22,"green",7
"box",22,"the",3
"boy",22,"you",3
"bread",22,"in",5
"break",22,"you",5
"breaks",22,"in",6
"breed",22,"of",5
"british",22,"people",7
"brooklyn",22,"ny",8
"brother",22,"the",7
"brought",22,"about",7
"bucks",22,"for",5
"budget",22,"committee",6
"building",22,"as",8
"bursting",22,"with",8
"business",22,"practices",8
"busy",22,"in",4
"but",22,"enough",3
"but",22,"fuck",3
"but",22,"here’s",3
"but",22,"hope",3
"but",22,"less",3
"but",22,"made",3
"but",22,"unless",3
"buy",22,"our",3
"by",22,"billion",2
"by",22,"noon",2
"by",22,"scott",2
"by",22,"setting",2
"cable",22,"and",5
"cafe",22,"and",4
"called",22,"up",6
"calmed",22,"down",6
"campaign",22,"i",8
"campus",22,"is",6
"can",22,"certainly",3
"can",22,"cook",3
"can",22,"explain",3
"can",22,"finish",3
"can",22,"for",3
"can",22,"guarantee",3
"can",22,"identify",3
"can",22,"shoot",3
"can",22,"survive",3
"can",22,"vary",3
"can’t",22,"go",5
"cancer",22,"survivor",6
"cannot",22,"even",6
"cant",22,"deal",4
"cant",22,"fall",4
"cant",22,"it",4
"cape",22,"cod",4
"car",22,"show",3
"car",22,"we",3
"card",22,"of",4
"career",22,"high",6
"carlos",22,"santana",6
"carolina",22,"the",8
"cars",22,"with",4
"catch",22,"her",5
"catch",22,"some",5
"catches",22,"the",7
"caught",22,"him",6
"cause",22,"if",5
"cause",22,"that",5
"cause",22,"this",5
"cbs",22,"news",3
"cd",22,"i",2
"celebrate",22,"our",9
"celebrating",22,"a",11
"celebrating",22,"with",11
"celebration",22,"in",11
"center",22,"it",6
"century",22,"when",7
"certainly",22,"dont",9
"chance",22,"they",6
"changed",22,"but",7
"changed",22,"its",7
"changed",22,"your",7
"changes",22,"were",7
"changes",22,"would",7
"chapter",22,"is",7
"character",22,"with",9
"charge",22,"in",6
"chase",22,"the",5
"chef",22,"at",4
"chemistry",22,"and",9
"chesapeake",22,"bay",10
"chicken",22,"for",7
"chicken",22,"to",7
"children",22,"should",8
"children",22,"there",8
"children",22,"this",8
"chili",22,"peppers",5
"chill",22,"and",5
"choices",22,"of",7
"choices",22,"that",7
"christmas",22,"presents",9
"church",22,"at",6
"city",22,"music",4
"city",22,"you",4
"clark",22,"and",5
"clark",22,"said",5
"class",22,"aa",5
"classic",22,"in",7
"clear",22,"it",5
"cleveland",22,"on",9
"clients",22,"the",7
"clinic",22,"and",6
"clinical",22,"trials",8
"close",22,"for",5
"club",22,"but",4
"coach",22,"dave",5
"coach",22,"rick",5
"code",22,"in",4
"cold",22,"to",4
"collaborating",22,"with",13
"college",22,"at",7
"colon",22,"cancer",5
"color",22,"with",5
"colours",22,"and",7
"come",22,"enjoy",4
"come",22,"of",4
"come",22,"you",4
"comedy",22,"club",6
"comes",22,"by",5
"comment",22,"below",7
"comment",22,"here",7
"committee",22,"was",9
"committee",22,"which",9
"communities",22,"to",11
"commuter",22,"rail",8
"companies",22,"said",9
"competition",22,"at",11
"complaint",22,"against",9
"complete",22,"this",8
"concepts",22,"and",8
"conference",22,"championship",10
"conference",22,"room",10
"confessed",22,"to",9
"confused",22,"about",8
"confused",22,"i",8
"congratulations",22,"and",15
"congress",22,"is",8
"considered",22,"in",10
"consistent",22,"in",10
"construction",22,"is",12
"consumer",22,"protection",8
"containing",22,"the",10
"continue",22,"for",8
"control",22,"your",7
"controlling",22,"the",11
"controls",22,"the",8
"convention",22,"and",10
"cook",22,"a",4
"cook",22,"on",4
"cooking",22,"is",7
"cool",22,"ill",4
"cool",22,"when",4
"core",22,"and",4
"cost",22,"savings",4
"could",22,"hardly",5
"could",22,"stand",5
"could",22,"that",5
"couldnt",22,"sleep",7
"count",22,"in",5
"count",22,"to",5
"country",22,"by",7
"country",22,"or",7
"course",22,"when",6
"courts",22,"to",6
"cover",22,"is",5
"cover",22,"story",5
"coverage",22,"on",8
"crazy",22,"ass",5
"crazy",22,"right",5
"create",22,"this",6
"creation",22,"in",8
"crock",22,"pot",5
"cry",22,"from",3
"cup",22,"final",3
"cup",22,"the",3
"customers",22,"can",9
"customers",22,"were",9
"cut",22,"on",3
"cutting",22,"off",7
"czech",22,"republic",5
"da",22,"man",2
"daily",22,"dose",5
"dallas",22,"mavericks",6
"damn",22,"my",4
"day",22,"—",3
"day",22,"only",3
"day",22,"watching",3
"day",22,"why",3
"days",22,"then",4
"days",22,"what",4
"days",22,"without",4
"dear",22,"lord",4
"debate",22,"is",6
"debating",22,"whether",8
"decade",22,"in",6
"decades",22,"in",7
"decided",22,"in",7
"deciding",22,"on",8
"decision",22,"about",8
"decision",22,"not",8
"deck",22,"of",4
"defense",22,"lawyers",7
"defensive",22,"lineman",9
"deficit",22,"and",7
"definitely",22,"check",10
"definitely",22,"something",10
"degrees",22,"f",7
"delicious",22,"food",9
"delivered",22,"by",9
"democrat",22,"who",8
"demonstrates",22,"that",12
"described",22,"how",9
"desert",22,"and",6
"deserve",22,"this",7
"designer",22,"for",8
"desk",22,"in",4
"desperate",22,"need",9
"despite",22,"that",7
"determine",22,"who",9
"develop",22,"into",7
"development",22,"director",11
"development",22,"on",11
"did",22,"her",3
"did",22,"or",3
"didn’t",22,"i",6
"didnt",22,"actually",5
"didnt",22,"leave",5
"didnt",22,"let",5
"didnt",22,"mind",5
"didnt",22,"watch",5
"died",22,"but",4
"different",22,"approach",9
"differently",22,"than",11
"digital",22,"world",7
"dinner",22,"or",6
"dinner",22,"to",6
"dipped",22,"in",6
"direction",22,"for",9
"direction",22,"in",9
"discuss",22,"and",7
"dish",22,"that",4
"dishes",22,"that",6
"disservice",22,"to",10
"dive",22,"in",4
"dm",22,"your",2
"do",22,"away",2
"do",22,"enough",2
"do",22,"while",2
"doctor",22,"i",6
"doctor",22,"in",6
"documents",22,"show",9
"documents",22,"the",9
"does",22,"any",4
"does",22,"well",4
"doesnt",22,"play",6
"doing",22,"at",5
"doing",22,"them",5
"doing",22,"very",5
"dollar",22,"for",6
"dollar",22,"store",6
"donated",22,"by",7
"done",22,"about",4
"done",22,"yet",4
"dont",22,"break",4
"double",22,"figures",6
"doubled",22,"the",7
"down",22,"payment",4
"down",22,"south",4
"downtown",22,"los",8
"draft",22,"day",5
"drawing",22,"of",7
"dream",22,"for",5
"dream",22,"in",5
"dream",22,"the",5
"driven",22,"to",6
"driver",22,"to",6
"drivers",22,"and",7
"drops",22,"the",5
"drug",22,"addiction",4
"drugs",22,"that",5
"dude",22,"and",4
"dude",22,"its",4
"dude",22,"that",4
"duke",22,"and",4
"duties",22,"and",6
"dvd",22,"and",3
"each",22,"for",4
"each",22,"to",4
"early",22,"afternoon",5
"early",22,"mornings",5
"early",22,"thursday",5
"easier",22,"if",6
"easiest",22,"way",7
"eating",22,"habits",6
"economic",22,"policy",8
"economists",22,"say",10
"editions",22,"of",8
"effect",22,"for",6
"effective",22,"way",9
"effort",22,"into",6
"egg",22,"on",3
"eiffel",22,"tower",6
"either",22,"be",6
"either",22,"it",6
"election",22,"campaign",8
"election",22,"law",8
"element",22,"in",7
"eliminated",22,"the",10
"else",22,"if",4
"else",22,"they",4
"else",22,"this",4
"embossing",22,"folder",9
"embroiled",22,"in",9
"eminent",22,"domain",7
"enable",22,"the",6
"encouraging",22,"the",11
"end",22,"their",3
"ended",22,"at",5
"ending",22,"of",6
"energy",22,"sources",6
"english",22,"the",7
"enjoyed",22,"that",7
"enough",22,"he",6
"environment",22,"where",11
"especially",22,"a",10
"especially",22,"now",10
"especially",22,"true",10
"estate",22,"market",6
"etc",22,"so",3
"euro",22,"zone",4
"even",22,"possible",4
"even",22,"use",4
"events",22,"but",6
"events",22,"have",6
"events",22,"on",6
"ever",22,"hear",4
"ever",22,"there",4
"every",22,"couple",5
"every",22,"right",5
"every",22,"season",5
"everyday",22,"for",8
"everyone",22,"be",8
"everyone",22,"happy",8
"everything",22,"together",10
"example",22,"when",7
"excited",22,"because",7
"exciting",22,"time",8
"executive",22,"who",9
"experience",22,"what",10
"expert",22,"and",6
"experts",22,"in",7
"experts",22,"to",7
"expiration",22,"date",10
"explain",22,"this",7
"express",22,"offers",7
"expressed",22,"by",9
"extent",22,"to",6
"extra",22,"day",5
"extract",22,"and",7
"extremely",22,"hard",9
"eyes",22,"at",4
"face",22,"my",4
"faces",22,"up",5
"facial",22,"expressions",6
"facility",22,"that",8
"fact",22,"one",4
"fade",22,"away",4
"fail",22,"i",4
"failures",22,"and",8
"fair",22,"game",4
"fall",22,"is",4
"fallen",22,"into",6
"falling",22,"from",7
"families",22,"were",8
"family",22,"were",6
"family",22,"would",6
"fan",22,"who",3
"fannie",22,"mae",6
"fantastic",22,"job",9
"far",22,"far",3
"far",22,"they",3
"fascinating",22,"to",11
"fast",22,"but",4
"feb",22,"a",3
"federal",22,"agencies",7
"federal",22,"lawsuit",7
"feed",22,"your",4
"feel",22,"confident",4
"feel",22,"old",4
"feel",22,"uncomfortable",4
"feeling",22,"much",7
"few",22,"dollars",3
"few",22,"i",3
"few",22,"ideas",3
"few",22,"tips",3
"fiesta",22,"bowl",6
"fifty",22,"shades",5
"fight",22,"a",5
"figure",22,"was",6
"filing",22,"a",6
"fill",22,"my",4
"final",22,"seconds",5
"finally",22,"after",7
"finally",22,"gave",7
"finally",22,"he",7
"finally",22,"started",7
"finals",22,"are",6
"fine",22,"to",4
"finger",22,"at",6
"finish",22,"and",6
"finished",22,"product",8
"fired",22,"at",5
"first",22,"batch",5
"first",22,"hit",5
"first",22,"priority",5
"first",22,"this",5
"fish",22,"that",4
"fit",22,"on",3
"five",22,"children",4
"five",22,"different",4
"flames",22,"and",6
"florida",22,"for",7
"florida",22,"in",7
"flowers",22,"from",7
"flowers",22,"on",7
"flowers",22,"to",7
"flown",22,"to",5
"flying",22,"over",6
"folks",22,"that",5
"follow",22,"happy",6
"followed",22,"and",8
"followers",22,"are",9
"followers",22,"you",9
"following",22,"for",9
"food",22,"are",4
"food",22,"he",4
"foods",22,"to",5
"for",22,"approval",3
"for",22,"bad",3
"for",22,"book",3
"for",22,"breast",3
"for",22,"brunch",3
"for",22,"late",3
"for",22,"law",3
"for",22,"maximum",3
"for",22,"possible",3
"for",22,"rain",3
"for",22,"reaching",3
"for",22,"said",3
"for",22,"stealing",3
"for",22,"team",3
"for",22,"third",3
"forced",22,"a",6
"forest",22,"of",6
"forever",22,"the",7
"forget",22,"all",6
"forgetting",22,"to",10
"forgotten",22,"what",9
"former",22,"city",6
"former",22,"governor",6
"formerly",22,"of",8
"forms",22,"the",5
"fort",22,"wayne",4
"fossil",22,"fuels",6
"fought",22,"back",6
"found",22,"herself",5
"found",22,"two",5
"foundation",22,"to",10
"founded",22,"on",7
"fourth",22,"grade",6
"fourth",22,"place",6
"francisco",22,"bay",9
"francisco",22,"in",9
"fraud",22,"in",5
"free",22,"app",4
"free",22,"day",4
"free",22,"gift",4
"fresh",22,"basil",5
"friday",22,"if",6
"friday",22,"im",6
"friday",22,"you",6
"friend",22,"at",6
"friend",22,"had",6
"friend",22,"like",6
"friend",22,"she",6
"from",22,"ampm",4
"from",22,"eating",4
"from",22,"everything",4
"from",22,"hell",4
"from",22,"life",4
"from",22,"miami",4
"from",22,"private",4
"from",22,"real",4
"from",22,"something",4
"from",22,"southern",4
"from",22,"trying",4
"from",22,"view",4
"front",22,"end",5
"front",22,"line",5
"frustrated",22,"that",10
"full",22,"length",4
"full",22,"name",4
"fully",22,"aware",5
"fun",22,"doing",3
"fun",22,"lol",3
"fun",22,"rt",3
"fun",22,"show",3
"fundraiser",22,"at",10
"further",22,"down",7
"future",22,"on",6
"future",22,"will",6
"game",22,"lets",4
"games",22,"all",5
"games",22,"by",5
"games",22,"or",5
"garden",22,"a",6
"garden",22,"for",6
"gave",22,"away",4
"general",22,"in",7
"general",22,"rule",7
"generally",22,"the",9
"genius",22,"of",6
"genre",22,"of",5
"get",22,"angry",3
"get",22,"arrested",3
"get",22,"frustrated",3
"get",22,"how",3
"gets",22,"my",4
"getting",22,"around",7
"getting",22,"lost",7
"girl",22,"a",4
"girl",22,"if",4
"girls",22,"dont",5
"girls",22,"from",5
"girls",22,"is",5
"given",22,"its",5
"giving",22,"his",6
"giving",22,"to",6
"global",22,"financial",6
"glue",22,"to",4
"go",22,"no",2
"goal",22,"at",4
"god",22,"please",3
"goes",22,"against",4
"going",22,"against",5
"going",22,"thru",5
"gone",22,"before",4
"gonna",22,"play",5
"good",22,"fun",4
"good",22,"monday",4
"good",22,"shit",4
"good",22,"thank",4
"good",22,"weather",4
"good",22,"what",4
"google",22,"to",6
"got",22,"bored",3
"got",22,"word",3
"gotta",22,"start",5
"gotta",22,"take",5
"government",22,"agency",10
"government",22,"was",10
"grade",22,"a",5
"grade",22,"the",5
"graduation",22,"party",10
"grant",22,"money",5
"granted",22,"a",7
"grapple",22,"with",7
"great",22,"fit",5
"great",22,"times",5
"greatest",22,"of",8
"green",22,"mountain",5
"green",22,"on",5
"green",22,"with",5
"greys",22,"anatomy",5
"groundwork",22,"for",10
"group",22,"on",5
"group",22,"we",5
"grow",22,"out",4
"grow",22,"with",4
"growth",22,"rate",6
"guess",22,"so",5
"guess",22,"well",5
"guest",22,"speaker",5
"guidance",22,"of",8
"guy",22,"or",3
"guys",22,"they",4
"ha",22,"thanks",2
"had",22,"both",3
"had",22,"by",3
"had",22,"dropped",3
"had",22,"every",3
"had",22,"kept",3
"had",22,"stayed",3
"had",22,"when",3
"hahaha",22,"im",6
"hahaha",22,"thats",6
"hair",22,"that",4
"hair",22,"the",4
"half",22,"dozen",4
"half",22,"for",4
"half",22,"its",4
"hand",22,"a",4
"happy",22,"because",5
"happy",22,"camper",5
"happy",22,"ending",5
"hard",22,"look",4
"hard",22,"so",4
"has",22,"as",3
"has",22,"broken",3
"has",22,"drawn",3
"have",22,"approved",4
"have",22,"completed",4
"have",22,"fought",4
"have",22,"ordered",4
"have",22,"pointed",4
"have",22,"proven",4
"have",22,"pulled",4
"have",22,"pushed",4
"have",22,"right",4
"have",22,"room",4
"have",22,"scored",4
"haven",22,"for",5
"having",22,"her",6
"having",22,"our",6
"he",22,"attempted",2
"he",22,"begins",2
"he",22,"completed",2
"he",22,"considers",2
"he",22,"declared",2
"he",22,"developed",2
"he",22,"founded",2
"he",22,"notes",2
"he",22,"sings",2
"he",22,"so",2
"he",22,"sold",2
"he",22,"urged",2
"he’s",22,"still",4
"head",22,"you",4
"heading",22,"in",7
"hear",22,"its",4
"hear",22,"people",4
"heard",22,"they",5
"hearing",22,"is",7
"heart",22,"so",5
"heat",22,"i",4
"heck",22,"out",4
"hell",22,"the",4
"hello",22,"world",5
"help",22,"promote",4
"help",22,"their",4
"helped",22,"out",6
"helping",22,"my",7
"henry",22,"david",5
"her",22,"butt",3
"her",22,"health",3
"her",22,"partner",3
"her",22,"position",3
"her",22,"relationship",3
"here",22,"how",4
"heres",22,"an",5
"hero",22,"in",4
"hes",22,"gone",3
"hes",22,"only",3
"hey",22,"and",3
"hey",22,"look",3
"hide",22,"it",4
"high",22,"profile",4
"high",22,"that",4
"him",22,"–",3
"him",22,"have",3
"him",22,"say",3
"hiring",22,"of",6
"his",22,"audience",3
"his",22,"budget",3
"his",22,"chances",3
"his",22,"class",3
"his",22,"films",3
"his",22,"girl",3
"his",22,"honor",3
"his",22,"initial",3
"his",22,"injury",3
"his",22,"many",3
"his",22,"one",3
"his",22,"shoes",3
"his",22,"songs",3
"his",22,"soul",3
"his",22,"stomach",3
"his",22,"victory",3
"hit",22,"i",3
"hold",22,"and",4
"holding",22,"onto",7
"holiday",22,"inn",7
"holidays",22,"i",8
"home",22,"lol",4
"home",22,"not",4
"home",22,"values",4
"honest",22,"about",6
"honey",22,"i",5
"hopefully",22,"be",9
"hopefully",22,"its",9
"hopefully",22,"that",9
"hopes",22,"will",5
"horror",22,"of",6
"hospital",22,"on",8
"hot",22,"for",3
"hot",22,"shower",3
"hot",22,"spots",3
"hotel",22,"to",5
"hour",22,"from",4
"house",22,"after",5
"housing",22,"authority",7
"how",22,"deep",3
"humor",22,"is",5
"hunt",22,"and",4
"hurt",22,"that",4
"husband",22,"in",7
"i",22,"assure",1
"i",22,"closed",1
"i",22,"cooked",1
"i",22,"create",1
"i",22,"deleted",1
"i",22,"either",1
"i",22,"fail",1
"i",22,"graduate",1
"i",22,"hang",1
"i",22,"kill",1
"i",22,"ought",1
"i",22,"remind",1
"i",22,"repeat",1
"i",22,"sense",1
"i",22,"served",1
"i",22,"travel",1
"i",22,"value",1
"i’d",22,"never",3
"i’ll",22,"let",4
"i’ll",22,"post",4
"i’ll",22,"take",4
"i’m",22,"no",3
"ideas",22,"as",5
"ideas",22,"or",5
"ideas",22,"the",5
"if",22,"is",2
"if",22,"other",2
"ignored",22,"by",7
"ill",22,"even",3
"ill",22,"share",3
"im",22,"drinking",2
"im",22,"rooting",2
"im",22,"starving",2
"im",22,"upset",2
"im",22,"well",2
"image",22,"the",5
"images",22,"on",6
"imagined",22,"it",8
"imply",22,"that",5
"imposed",22,"on",7
"in",22,"albuquerque",2
"in",22,"amsterdam",2
"in",22,"ancient",2
"in",22,"birmingham",2
"in",22,"buying",2
"in",22,"crisis",2
"in",22,"dealing",2
"in",22,"delaware",2
"in",22,"economic",2
"in",22,"energy",2
"in",22,"essex",2
"in",22,"everyday",2
"in",22,"force",2
"in",22,"foster",2
"in",22,"hope",2
"in",22,"independence",2
"in",22,"indonesia",2
"in",22,"jacksonville",2
"in",22,"jan",2
"in",22,"lebanon",2
"in",22,"live",2
"in",22,"living",2
"in",22,"media",2
"in",22,"montana",2
"in",22,"open",2
"in",22,"pasadena",2
"in",22,"price",2
"in",22,"professional",2
"in",22,"regard",2
"in",22,"respect",2
"in",22,"round",2
"in",22,"say",2
"in",22,"session",2
"in",22,"solidarity",2
"in",22,"sunny",2
"in",22,"tulsa",2
"in",22,"warm",2
"in",22,"word",2
"inc",22,"in",3
"inc",22,"which",3
"inches",22,"and",6
"incident",22,"at",8
"include",22,"your",7
"increase",22,"over",8
"indian",22,"food",6
"individual",22,"or",10
"individuals",22,"that",11
"information",22,"but",11
"information",22,"go",11
"informed",22,"that",8
"ingredients",22,"together",11
"inherit",22,"the",7
"inning",22,"with",6
"inquire",22,"about",7
"inside",22,"you",6
"inspiring",22,"to",9
"instance",22,"of",8
"insurance",22,"coverage",9
"insurance",22,"plans",9
"intentions",22,"of",10
"interest",22,"the",8
"interesting",22,"in",11
"internal",22,"revenue",8
"internet",22,"explorer",8
"internet",22,"to",8
"into",22,"words",4
"investment",22,"bank",10
"is",22,"adding",2
"is",22,"april",2
"is",22,"cooked",2
"is",22,"days",2
"is",22,"drawing",2
"is",22,"funded",2
"is",22,"increasingly",2
"is",22,"intense",2
"is",22,"marked",2
"is",22,"organized",2
"is",22,"popular",2
"is",22,"prepared",2
"is",22,"published",2
"is",22,"quickly",2
"is",22,"sent",2
"is",22,"straight",2
"is",22,"sufficient",2
"is",22,"surely",2
"is",22,"take",2
"is",22,"top",2
"is",22,"unfair",2
"island",22,"to",6
"isnt",22,"easy",4
"isnt",22,"for",4
"isnt",22,"too",4
"isnt",22,"worth",4
"israel",22,"the",6
"issue",22,"here",5
"it",22,"arrived",2
"it",22,"cause",2
"it",22,"everything",2
"it",22,"exactly",2
"it",22,"forever",2
"it",22,"friday",2
"it",22,"god",2
"it",22,"mostly",2
"it",22,"personally",2
"it",22,"pours",2
"it",22,"sets",2
"it",22,"straight",2
"it",22,"think",2
"it’s",22,"clear",4
"it”",22,"i",3
"italian",22,"restaurant",7
"item",22,"on",4
"items",22,"such",5
"its",22,"close",3
"its",22,"core",3
"its",22,"debut",3
"its",22,"efforts",3
"its",22,"latest",3
"its",22,"less",3
"its",22,"officially",3
"its",22,"power",3
"its",22,"year",3
"itself",22,"from",6
"itself",22,"into",6
"itself",22,"on",6
"ive",22,"actually",3
"ive",22,"finally",3
"ive",22,"loved",3
"ive",22,"yet",3
"ivy",22,"league",3
"jackson",22,"the",7
"january",22,"he",7
"january",22,"of",7
"jazz",22,"and",4
"jazz",22,"at",4
"jersey",22,"turnpike",6
"jesus",22,"for",5
"job",22,"its",3
"jobs",22,"report",4
"johnson",22,"johnson",7
"johnson",22,"the",7
"joke",22,"but",4
"journey",22,"through",7
"jr",22,"said",2
"jump",22,"from",4
"jumped",22,"from",6
"jury",22,"that",4
"just",22,"across",4
"just",22,"any",4
"just",22,"begun",4
"just",22,"ended",4
"just",22,"great",4
"just",22,"happens",4
"just",22,"imagine",4
"just",22,"joined",4
"just",22,"paid",4
"just",22,"popped",4
"just",22,"set",4
"just",22,"shut",4
"just",22,"work",4
"just",22,"worked",4
"justice",22,"center",7
"justification",22,"for",13
"kansas",22,"and",6
"keep",22,"checking",4
"keeping",22,"them",7
"keeping",22,"track",7
"keeps",22,"saying",5
